,attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,class
35,0.0,0.3816165030002594,0.0,0.0105399489402771,0.27980896830558777,0.0,0.47112739086151123,0.0,0.0,0.47998565435409546,0.0,0.11806336790323257,0.3068828284740448,0.0,0.32534077763557434,0.22992736101150513,0.0,0.0,0.0,0.08501855283975601,-1.0
36,0.0,0.28888997435569763,0.0,0.4452475607395172,0.3992343246936798,0.0,0.44424256682395935,0.0,0.3034370541572571,0.6383326649665833,0.395033061504364,0.11534128338098526,0.0,0.09105726331472397,0.3860197365283966,0.0,0.7523881196975708,0.0,0.46821433305740356,0.0,-1.0
37,0.0,0.11990617215633392,0.0,0.0,0.1268354207277298,0.0,0.40078073740005493,0.0,0.20910869538784027,0.0,0.0,0.0,0.0,0.0,0.0,0.1504480391740799,0.0,0.0,0.0,0.26820266246795654,-1.0
38,0.11840420961380005,0.9304785132408142,0.0,0.0,0.0,0.016909664496779442,0.3316633105278015,0.0,0.16633842885494232,0.41005900502204895,0.0,0.0,0.0,0.8478220701217651,0.5934720635414124,0.0,0.6012881994247437,0.0,0.40150147676467896,0.29680755734443665,-1.0
39,0.0,0.2638026773929596,0.0,0.0,0.0,0.0758913978934288,1.02834153175354,0.30232274532318115,0.0,0.46248018741607666,0.0,0.0,0.522459864616394,0.0,0.5291721224784851,1.2809027433395386,0.08468811213970184,0.0,0.0,0.14579828083515167,-1.0
40,0.42807838320732117,0.0,0.21447734534740448,0.31848177313804626,0.0,0.10571013391017914,0.0,0.04346644878387451,0.12522681057453156,0.24691063165664673,0.4545029103755951,0.0844331756234169,0.0,0.21070697903633118,0.0,0.0,0.3017106354236603,0.267182856798172,0.3385730981826782,0.39768514037132263,-1.0
41,0.32336971163749695,0.0,0.05040053278207779,0.011034592986106873,0.30718740820884705,0.0,0.0,0.0,0.21232683956623077,0.0,0.1724054217338562,0.0,0.0,0.04551486298441887,0.23408840596675873,0.14104020595550537,0.07353366166353226,0.046882402151823044,0.10114079713821411,0.13959509134292603,-1.0
42,0.4046071469783783,0.7267820239067078,0.21887362003326416,0.0,0.3594795763492584,0.0,0.0,0.0,0.0,0.0,0.0,0.5174265503883362,0.0,0.3692917227745056,0.0,0.0,0.5691558718681335,0.0,0.0,0.0,-1.0
43,0.0,0.37436261773109436,0.0,0.0676826685667038,0.1693161129951477,0.04760982468724251,0.22074812650680542,0.0,0.0,0.13416342437267303,0.0,0.0,0.0,0.2801910936832428,0.0,0.0,0.29036664962768555,0.14323735237121582,0.0,0.3956146240234375,-1.0
44,0.22056704759597778,0.0,0.0,0.49271026253700256,0.0,0.009596194140613079,0.17930373549461365,0.4926154315471649,0.08172119408845901,0.4466637372970581,0.00836209300905466,0.08544627577066422,0.24385876953601837,0.0,0.1882450133562088,0.34276020526885986,0.0,0.1606842279434204,0.0,0.8492116332054138,-1.0
45,0.2210456132888794,0.0,0.0,0.6584500074386597,0.25063809752464294,0.0,0.6749251484870911,0.0,0.06688115745782852,0.0,0.0,0.0,0.19024527072906494,0.0,0.0,0.38295578956604004,0.0,0.0,0.3513098359107971,0.0,-1.0
46,0.0,0.23934464156627655,0.0,0.24857652187347412,0.6280090808868408,0.0,0.22683510184288025,0.0,0.0,0.2730350196361542,0.0,0.5007863640785217,0.14528831839561462,0.0,0.19034454226493835,0.0,0.0,0.06782609969377518,0.09763408452272415,0.24914254248142242,-1.0
47,0.2618841826915741,0.3490540683269501,0.0,0.2771565318107605,0.08291023224592209,0.12057620286941528,0.1540183424949646,0.0,0.08493328839540482,0.16083505749702454,0.0,0.27180615067481995,0.00963518861681223,0.0058838981203734875,0.4386160969734192,0.06533032655715942,0.0,0.0,0.0529918447136879,0.17952880263328552,-1.0
48,0.4996338486671448,0.0,0.0,0.0,0.25256863236427307,0.0,0.0,0.0,0.1561504751443863,0.0,0.2355099618434906,0.09957301616668701,0.42350757122039795,0.20184077322483063,0.20661087334156036,0.5984575748443604,1.2125188112258911,0.0,1.3844527006149292,0.5562158226966858,-1.0
49,0.01037105917930603,1.020387887954712,0.0,0.0,0.0,0.04492660611867905,0.45791560411453247,0.0,0.35268107056617737,0.5655626058578491,0.0,0.0,0.0,0.7205216884613037,0.6761226058006287,0.0,0.4976736307144165,0.0,0.2300400733947754,0.2700749635696411,-1.0
50,0.1962186098098755,0.4561002254486084,0.0,0.6045960783958435,0.020517464727163315,0.0,0.0,0.0,0.10357318073511124,0.11902334541082382,0.0,0.5551550984382629,0.0,0.0,0.7288545370101929,0.4136299192905426,0.0,0.0,0.19867219030857086,0.14371956884860992,-1.0
51,0.4496866464614868,0.0,0.0,0.258772611618042,0.12400723248720169,0.0,0.025291504338383675,0.0,0.1101975366473198,0.08124362677335739,0.06837467849254608,0.0,0.0,0.08964594453573227,0.4282371699810028,0.021350787952542305,0.06967037916183472,0.0,0.17268551886081696,0.019342388957738876,-1.0
52,0.5295848250389099,0.0,0.0,0.03327503800392151,0.0,0.0,0.05217929929494858,0.0,0.35194075107574463,0.0,0.19475974142551422,0.0,0.0,0.13162390887737274,0.12165571749210358,0.0,0.29430219531059265,0.0,0.7819890379905701,0.26282835006713867,-1.0
53,0.0,0.5732158422470093,0.0,0.33757221698760986,0.08335698395967484,0.0,0.4278486967086792,0.0,0.15066145360469818,0.9561853408813477,0.12309866398572922,0.0,0.0,0.11518753319978714,0.6892433762550354,0.10833830386400223,0.5091337561607361,0.0,0.2934134304523468,0.0,-1.0
54,0.13234485685825348,0.10918956995010376,0.0,0.0,0.0,0.0,0.19515256583690643,0.0,0.0,0.45435401797294617,0.1217944324016571,0.0,0.0,0.24197466671466827,0.40409424901008606,0.28340306878089905,0.16705085337162018,0.0009614446898922324,0.10400591790676117,0.12964826822280884,-1.0
55,0.012229032814502716,0.0,0.0,0.07281650602817535,0.0,0.0874994620680809,0.10296228528022766,0.17170345783233643,0.0,0.0,0.0,0.0,0.014944606460630894,0.0,0.0,0.16709774732589722,0.0,0.23564231395721436,0.0,0.23234562575817108,-1.0
56,0.32004278898239136,0.0,0.0,0.2274651676416397,0.2885672450065613,0.0,0.0,0.3000636696815491,0.6152207255363464,0.4611133933067322,0.4628412127494812,0.0,0.0720825120806694,0.0,0.015230434015393257,0.3578302562236786,0.0,0.0,0.5734955072402954,0.6233384609222412,-1.0
57,0.6919780373573303,0.0,0.004111270420253277,0.050205670297145844,0.09022143483161926,0.12223926186561584,0.05923328176140785,0.0,0.10174648463726044,0.0,0.16656354069709778,0.0854790210723877,0.07249841839075089,0.0,0.0,0.0,0.333321213722229,0.09582752734422684,0.6356858015060425,0.0,-1.0
58,0.0,0.5732683539390564,0.0,0.3372957408428192,0.2509957253932953,0.0,0.028677428141236305,0.0,0.0,0.356648713350296,0.0,0.5185907483100891,0.05159113556146622,0.0,0.6544163823127747,0.39349761605262756,0.0,0.0,0.0,0.0,-1.0
59,0.4477384388446808,0.33187949657440186,0.49189454317092896,0.5495553016662598,0.0,0.0,0.0,0.0,0.0,0.1526528298854828,0.04289959743618965,0.0,0.0,0.43120813369750977,0.09256789833307266,0.13446421921253204,0.14565996825695038,0.1313742846250534,0.14837191998958588,0.455146461725235,-1.0
60,0.0,0.34401601552963257,0.0,0.25687023997306824,0.1205076053738594,0.0,0.46658939123153687,0.0,0.24674783647060394,0.7109053134918213,0.2831502854824066,0.0,0.0,0.12320675700902939,0.4179217219352722,0.0,0.5639241337776184,0.0,0.15497319400310516,0.0,-1.0
61,0.0,0.5266036987304688,0.0,0.0,0.0,0.0,0.4558641314506531,0.0,0.14556516706943512,0.6149254441261292,0.002437167800962925,0.0,0.010873132385313511,0.6004608869552612,0.6141398549079895,0.0,0.5203979015350342,0.08119157701730728,0.0,0.0,-1.0
62,0.0,0.986273467540741,0.0,0.4407963454723358,0.0,0.0,0.14393021166324615,0.0,0.0,0.08373317867517471,0.0,0.0,0.0,0.8205612897872925,1.1014081239700317,0.8391743302345276,0.5711415410041809,0.0,0.2916484773159027,0.18185511231422424,-1.0
63,0.12596964836120605,0.2939874231815338,0.0,0.2809065580368042,0.053116362541913986,0.18757988512516022,0.23316147923469543,0.0,0.04235752671957016,0.26438167691230774,0.0,0.33458659052848816,0.37837541103363037,0.1652720421552658,0.5810171365737915,0.2677117884159088,0.026273779571056366,0.0,0.0,0.11159568279981613,-1.0
64,0.11001293361186981,0.0,0.0,0.27248093485832214,0.42025837302207947,0.0,0.6475434303283691,0.0,0.042063016444444656,1.0968129634857178,0.4048928916454315,0.02802204340696335,0.22383102774620056,0.0,0.0,0.4014412462711334,0.3677423298358917,0.023926477879285812,0.0957380011677742,0.09842251986265182,-1.0
65,0.5665742754936218,0.0,0.0,0.0,0.12548531591892242,0.0,0.0,0.0,0.2623564600944519,0.0,0.3219831883907318,0.005691230297088623,0.48000335693359375,0.13213671743869781,0.3574531376361847,0.7421129941940308,1.156381607055664,0.0,1.4061050415039062,0.3623195290565491,-1.0
66,0.0,0.5114839673042297,0.0,0.20576587319374084,0.3971048593521118,0.0,0.1685095727443695,0.0,0.0,0.20048490166664124,0.0,0.4164262115955353,0.1090426966547966,0.0,0.5051017999649048,0.20343933999538422,0.0,0.0,0.0,0.05191294103860855,-1.0
67,0.2614276707172394,0.0,0.028670739382505417,0.15326006710529327,0.1252238154411316,0.0,0.0,0.008109244517982006,0.10604128986597061,0.053343310952186584,0.3245103657245636,0.18042179942131042,0.06767008453607559,0.023650210350751877,0.0,0.0,0.23518091440200806,0.1335459202528,0.4534118175506592,0.3265889883041382,-1.0
68,0.0,0.3835223317146301,0.0,0.24948185682296753,0.08994831889867783,0.0,0.0,0.0,0.0,0.0,0.07567545026540756,0.23470258712768555,0.0,0.0,0.1881936490535736,0.010610362514853477,0.18403054773807526,0.0,0.0,0.10833055526018143,-1.0
69,0.3201494514942169,0.31110885739326477,0.0,0.3434659540653229,0.0,0.361150324344635,0.0,0.0,0.4844454824924469,0.5766290426254272,0.0,0.11059865355491638,0.20676417648792267,0.0,0.23760992288589478,0.10104101896286011,0.0,0.0,0.5153152942657471,0.0,-1.0
70,0.0,0.49586454033851624,0.0,0.0674121081829071,0.0,0.0,0.2762669324874878,0.0,0.37438973784446716,0.0,0.0,0.2812526822090149,0.0,0.08916433900594711,0.9695320725440979,0.4828892648220062,0.32243332266807556,0.05613095685839653,0.304729700088501,0.21474047005176544,-1.0
71,0.6433029770851135,0.001622452400624752,0.6100274324417114,0.3727594316005707,0.44907981157302856,0.33338651061058044,0.39648550748825073,0.0,0.0,0.16319534182548523,0.0,0.0,0.6245746612548828,0.7425321936607361,0.25949618220329285,0.4787420928478241,0.0,0.32899412512779236,0.0,0.003190360963344574,-1.0
72,0.0,0.6866793632507324,0.0,0.19609585404396057,0.3993816673755646,0.0,0.1535174697637558,0.0,0.0,0.0,0.0,0.5672733783721924,0.0,0.012746986001729965,0.0,0.21967028081417084,0.33597126603126526,0.0,0.10026343911886215,0.2933405637741089,-1.0
73,0.5663042068481445,0.21027572453022003,0.0,0.0,0.0,0.19745022058486938,0.4129514992237091,0.08589082211256027,0.0,1.2256782054901123,0.1265808641910553,0.0,0.21006619930267334,0.3979598581790924,0.3437052369117737,0.3482397496700287,0.42479464411735535,0.18576785922050476,0.1648126095533371,0.8055891990661621,-1.0
74,0.034573741257190704,0.2829609513282776,0.18530301749706268,0.0,0.0,0.04164457693696022,0.0,0.0,0.0,0.029986882582306862,0.20885184407234192,0.0,0.0,0.38852930068969727,0.22061169147491455,0.3533964157104492,0.2555067837238312,0.29717934131622314,0.0,0.0,-1.0
75,0.0,0.08237283676862717,0.0,0.21022534370422363,0.0,0.0032080733217298985,0.0,0.22961334884166718,0.09415701776742935,0.3703818917274475,0.0,0.060005687177181244,0.2235792726278305,0.0,0.44029873609542847,0.06535840779542923,0.0,0.0,0.010614008642733097,0.18774428963661194,-1.0
76,0.3158870041370392,0.7381187081336975,0.0,0.9141820669174194,0.0,0.06827407330274582,0.0,0.0,0.0,0.13047221302986145,0.2445945143699646,0.3135247230529785,0.0,0.11862631887197495,0.7136592268943787,0.627042829990387,0.06984145939350128,0.36095792055130005,0.0,0.27064335346221924,-1.0
77,0.0,0.7371432185173035,0.0,0.23899704217910767,0.299694687128067,0.0,0.0,0.0,0.0,0.058225296437740326,0.0,0.03082459419965744,0.0,0.13724187016487122,0.6962234377861023,0.3073495924472809,0.18271425366401672,0.0,0.2922968566417694,0.22408637404441833,-1.0
78,0.12596964836120605,0.2939874231815338,0.0,0.2809065580368042,0.053116362541913986,0.18757988512516022,0.23316147923469543,0.0,0.042357515543699265,0.2643817365169525,0.0,0.33458656072616577,0.37837541103363037,0.165272057056427,0.5810170769691467,0.2677117884159088,0.026273779571056366,0.0,0.0,0.11159568279981613,-1.0
79,0.7678002715110779,0.10495536774396896,1.0599761009216309,0.37023916840553284,0.021286655217409134,0.0,0.06287918984889984,0.0,0.3503827750682831,0.09208827465772629,0.30136018991470337,0.0,0.740108072757721,0.75187748670578,0.747221827507019,0.6387455463409424,0.6760748624801636,0.0,0.4436519742012024,0.3343733549118042,-1.0
80,0.0,0.3589581251144409,0.0,0.0,0.0,0.0,0.31482070684432983,0.0,0.06782648712396622,0.36104241013526917,0.0,0.30630892515182495,0.0,0.05893620476126671,1.1805593967437744,0.35796821117401123,0.040947750210762024,0.20960408449172974,0.28179213404655457,0.28509026765823364,-1.0
81,0.20999714732170105,0.0,0.0,0.29636943340301514,0.041595857590436935,0.0,0.1209312453866005,0.06017322093248367,0.4720160961151123,0.29127341508865356,0.503693699836731,0.0,0.05022049695253372,0.12971386313438416,0.13903717696666718,0.2978438138961792,0.30613037943840027,0.05441857501864433,0.3817576467990875,0.6502121090888977,-1.0
82,0.0,0.24362821877002716,0.0,0.24933792650699615,0.31551793217658997,0.0,0.5717790722846985,0.0,0.3348507881164551,0.8363082408905029,0.3701315224170685,0.0,0.0,0.19270837306976318,0.24509595334529877,0.0,0.7532371282577515,0.0,0.33310508728027344,0.0,-1.0
83,0.2614276707172394,0.0,0.028670739382505417,0.15326006710529327,0.1252238154411316,0.0,0.0,0.008109244517982006,0.10604128986597061,0.053343310952186584,0.3245103657245636,0.18042179942131042,0.06767008453607559,0.023650210350751877,0.0,0.0,0.23518091440200806,0.1335459202528,0.4534118175506592,0.3265889883041382,-1.0
84,0.0,1.1144167184829712,0.1118481457233429,0.0,0.0,0.0,0.420459121465683,0.0,0.10166577994823456,0.8533148765563965,0.0,0.0,0.0,0.9414539337158203,0.7238699197769165,0.07538841664791107,0.5473468899726868,0.0,0.4048324227333069,0.12590552866458893,-1.0
85,0.0,0.6918814778327942,0.0,0.043087393045425415,0.21597830951213837,0.0,0.11918547004461288,0.0,0.0,0.2562008798122406,0.0,0.0,0.0499156191945076,0.23889297246932983,0.555299699306488,0.14910829067230225,0.1835632622241974,0.0,0.15718762576580048,0.1602584719657898,-1.0
86,0.4098776876926422,0.0,0.0,0.0,0.0,0.0,0.42570340633392334,0.0,0.2418239861726761,0.5621170401573181,0.0,0.0,0.029938599094748497,0.0,0.5837125182151794,0.07336615771055222,0.0,0.0,0.0,0.8754372596740723,-1.0
87,0.06528431177139282,0.0,0.0,0.0,0.6493834853172302,0.0,0.5044892430305481,0.0,0.0,0.6032906174659729,0.18791286647319794,0.02831742912530899,0.028100663796067238,0.0,0.5620643496513367,0.6300222873687744,0.02106599509716034,0.0,0.5931153893470764,1.0382345914840698,-1.0
88,0.5345538258552551,0.0,0.0,0.28402984142303467,0.0,0.0,0.0,0.0,0.39105677604675293,0.18897974491119385,0.673393726348877,0.0,0.0,0.4702880084514618,0.6482675075531006,0.5520629286766052,0.5574143528938293,0.21791566908359528,0.38800519704818726,0.2756710648536682,-1.0
89,0.4023492634296417,0.0,0.0,0.06996709108352661,0.20495149493217468,0.0,0.0,0.0,0.0,0.0,0.19397449493408203,0.0,0.0,0.22362008690834045,0.22265882790088654,0.0,0.25345996022224426,0.0,0.20009995996952057,0.0,-1.0
90,0.11379363387823105,0.41083845496177673,0.0,0.40868642926216125,0.0,0.0,0.014186197891831398,0.0,0.13498690724372864,0.3169989287853241,0.0,0.3739706873893738,0.0,0.0,0.5879307389259338,0.25538861751556396,0.0,0.0,0.06356291472911835,0.0798916444182396,-1.0
91,0.0,0.9257846474647522,0.0,0.0,0.0,0.0,0.40507471561431885,0.0,0.049025312066078186,0.8085903525352478,0.0,0.0,0.3439081311225891,0.39427682757377625,0.5348559021949768,0.0,0.28988221287727356,0.0,0.06256460398435593,0.19507932662963867,-1.0
92,0.0,0.0,0.0,0.18432305753231049,0.0,0.0,0.0,0.04520965367555618,0.5053268074989319,0.0,0.0,0.5620269179344177,0.0,0.0,0.2285478115081787,0.506887674331665,0.051229216158390045,0.0,0.0,0.1762157827615738,-1.0
93,0.0,0.9201778173446655,0.10830309987068176,0.16220128536224365,0.0,0.0,0.305128276348114,0.0,0.09675382822751999,0.33061984181404114,0.0,0.4467172920703888,0.0,0.08940272778272629,1.1192309856414795,0.6567521095275879,0.16141648590564728,0.0,0.252500981092453,0.0,-1.0
94,0.44241389632225037,0.0,0.059189315885305405,0.361226886510849,0.6559919714927673,0.0,0.12306991219520569,0.0,0.0,0.15526893734931946,0.3750545084476471,0.0,0.0,0.22099930047988892,0.0,0.0,0.22112978994846344,0.23019956052303314,0.142684206366539,0.595304548740387,-1.0
95,0.0,0.283152312040329,0.0,0.010947361588478088,0.0,0.0,0.0,0.0,0.0,0.016867676749825478,0.0,0.002268321579322219,0.0,0.0,0.48028746247291565,0.7955067157745361,0.010701358318328857,0.0,0.0,0.038144223392009735,-1.0
96,0.6024580001831055,0.0,0.0955405905842781,0.0,0.5316569805145264,0.27377286553382874,0.3913819193840027,0.0013215700164437294,0.08676023036241531,0.0,0.018852300941944122,0.22873669862747192,0.5611366629600525,0.0,0.0,0.0745738074183464,0.0420110821723938,0.0,0.7964495420455933,0.0,-1.0
