class,score
-1,1.26704946116767
-1,1.1922711021325652
-1,0.9158609691608652
-1,0.6828632538397591
-1,1.0824671121068803
-1,0.7395892393274528
-1,0.8472030163510376
-1,0.8886445985237853
-1,1.2281899741015356
-1,0.8311921847551864
-1,0.7886108503329539
-1,0.6196249860500257
-1,0.7896438102485598
-1,0.9113546678362211
-1,0.8552867035287015
-1,1.2464406154925247
-1,0.6075881944452755
-1,0.8969520090736752
-1,1.1594545252201727
-1,0.7510775621621255
-1,0.6823297747906539
-1,0.727083242407296
-1,0.9671343250850686
-1,0.6730474410595535
-1,1.0203791707042447
-1,0.8167844657189783
-1,0.7087359781174901
-1,0.6489748452562576
1,0.8741035668484465
-1,0.849187636991027
-1,0.82207559712519
-1,0.8371209915033206
-1,1.1823021879320865
-1,1.7720598051638217
-1,0.7247100633973537
-1,0.9599475437170034
-1,1.1728820318932236
-1,0.7147319167116608
-1,0.9142211643636083
-1,0.6234009690197493
-1,0.7093213576228444
-1,0.6403995940443964
-1,0.8914540663180525
1,0.6004087717626501
-1,1.232934257105586
-1,0.677427235300271
-1,0.9767496006180787
-1,1.4815157540037844
-1,0.7254637432980668
-1,0.9726462185500913
-1,1.063772162355846
-1,1.119806643154159
-1,0.716358071975514
-1,1.1552715491408447
-1,1.0824671121068803
-1,0.9012759105399722
-1,1.0133953238937163
-1,0.9402579389142588
-1,1.0824671121068803
-1,0.8119105004945459
-1,1.2220568309869784
-1,0.9170103356268828
-1,0.6526806891014177
-1,0.7729423889930862
-1,0.8914984964672641
-1,0.7811995454038184
-1,0.6051386277982042
-1,0.7087359781174901
-1,0.8452120311994514
-1,0.5907878773829421
-1,0.8368835646675311
-1,0.7059713182723235
-1,0.9090627822337275
-1,0.9517000735245889
-1,0.7767709970288399
-1,0.7702799519669883
-1,0.7628363748527618
-1,0.9225003794046642
-1,1.4268936209168046
-1,0.9829821135336411
-1,1.0129499280012135
-1,0.7519840167301048
-1,0.9494251516952136
-1,0.844625852508909
-1,0.674879233989749
-1,0.9513831959026408
-1,1.0001691711269318
-1,0.9915166899700254
-1,0.7563605535384057
-1,0.7147319344549582
-1,0.771888019773667
-1,0.8289322932354066
-1,0.637543064538272
-1,0.8653209359790022
-1,0.7087359781174901
-1,0.753902041095919
-1,0.9051503800713224
-1,0.9240201259936324
-1,0.76846247448941
-1,0.8411960081006735
-1,0.8582194660759217
-1,0.9422547808177408
-1,0.7807149261532433
-1,0.6552046711352477
-1,0.6196249860500257
-1,1.3243570995573508
-1,0.7517135803974416
-1,0.8711734800422662
-1,0.9534168358571478
-1,0.7653354319572867
-1,0.983995217881848
-1,1.285848120774794
1,0.7241714762222995
-1,0.7348218419439425
-1,0.672267307318204
-1,0.7517135803974416
-1,0.6043082354973589
-1,0.8672560196784325
-1,0.8900526172550538
-1,0.82207559712519
-1,0.884352259499963
-1,0.8741035666136113
-1,0.8333375228482
-1,0.6685714674846226
-1,0.7308082995550146
-1,1.1922711021325652
-1,1.4302702151843687
-1,0.9172490494399338
-1,0.6787030985065027
-1,0.7737491979712398
-1,0.8191724438621081
-1,0.7984799788906293
-1,1.1485679046204138
-1,0.9352566745415137
-1,0.9195249414757336
-1,0.7616125334624632
-1,0.692157349350357
-1,0.9513831959026408
-1,1.1485679046204138
-1,1.0546853133583078
-1,0.7510775621621255
-1,0.8575102720878411
-1,0.9012759105399722
-1,0.6526806891014177
-1,0.7147319167116608
-1,1.2851501601098756
-1,0.656098012751762
-1,1.1062644919548479
-1,1.4350812138308329
-1,1.0606128483535064
-1,0.7123615128860394
-1,0.6793195812390113
-1,1.6542008339966572
-1,0.8619192884078857
-1,0.8050305568606597
-1,0.6795788928690252
-1,0.9805239739918068
-1,0.7148658289351968
-1,0.7279502254741885
-1,0.7519840167301048
-1,1.2363011452922237
-1,1.1537610733451154
-1,0.9954194724644647
-1,0.7980077014837967
-1,0.6678012999914426
-1,0.9707285847808148
-1,0.7996816008943007
-1,0.7897179125835548
-1,0.7147319167116608
-1,1.3907701048654175
-1,1.2016640907897544
1,0.9491964181242922
-1,0.7598030154616572
-1,0.906954824773169
-1,0.661463044494928
-1,1.3264400855235836
-1,1.1046105807632416
-1,0.9165208405115873
-1,0.7777821165440651
-1,0.6691759768300918
-1,0.6452036632853908
-1,0.8935750723238214
-1,0.8292665525303938
-1,1.1436302768746571
-1,0.651277312121021
-1,0.7668130447323588
-1,1.237287235796729
-1,0.8532659028506038
-1,0.8072922108454903
-1,0.6386000255228351
-1,0.6463300273407888
-1,0.6731087091538461
-1,0.9910663670527667
-1,0.7890566437950904
-1,0.9829821135336411
-1,0.8712950019032465
-1,0.9264647214022398
-1,0.7561584451397715
-1,0.7996816008943007
-1,0.9042870589954277
-1,0.6021347819106149
-1,1.1004575870344495
-1,0.7014901825561667
-1,0.9220254993174537
-1,1.326071679980886
-1,1.2723194756346714
-1,0.7493125179362888
-1,1.1012055585463771
-1,0.78721775329232
-1,1.0149965851125484
-1,1.4815157540037844
-1,0.9565429644532826
-1,0.990315563207719
-1,0.7493125179362888
-1,0.6846271870924678
-1,0.752053581136585
-1,0.6970862969534154
-1,0.8963719838298669
-1,0.9200782926236144
-1,0.7893770548654103
-1,0.7729423889930862
-1,1.1079330887694265
-1,1.4113809301944122
-1,0.8675424248911484
-1,0.782245521999316
-1,1.1275927188854398
-1,0.7998432057490286
-1,0.8653209359790022
-1,0.8347208569593556
-1,1.352524786494599
-1,1.0498763497830792
-1,0.8191724438621081
-1,1.0620289830242333
-1,1.0155642300835557
-1,0.9238569524078001
-1,0.6324041091387024
-1,0.661463044494928
-1,0.6493349146650418
-1,1.0138495753387133
-1,1.1105878378061302
-1,0.68770300074377
-1,0.6443703636217019
-1,1.1376671132850467
-1,0.7152050185939202
-1,0.7315323759845158
-1,0.7517135803974416
-1,0.7718613803920484
-1,0.7718646817440904
-1,0.9592740103087298
-1,0.9256956361390521
-1,0.8596517352238702
-1,1.1485912237609355
-1,0.8481732142283483
-1,0.9054314133432481
-1,0.5897603047841593
-1,0.6738737678847535
-1,0.651277311667592
-1,0.8243549467539362
1,0.7567026236302092
1,0.789092117516723
-1,0.9959757017307748
-1,0.8005856718891465
-1,1.0048157419253299
-1,0.8632729414188027
-1,0.8795469429725068
-1,0.7896438102485598
-1,0.8243549467539362
-1,0.8343230851412968
-1,0.8812583142028302
-1,0.6196249860500257
-1,0.7956937782158452
-1,0.697088492082825
-1,1.0155015045071625
-1,0.784375171438884
-1,0.6548863076482299
-1,0.7712829629198222
-1,0.6597739124049475
-1,0.7679061405714742
-1,1.0498763497830792
-1,0.8503989656176227
-1,0.738325793824834
-1,0.9153617522695014
-1,0.7133673648394236
-1,1.0343074223444677
-1,0.8211919124197375
-1,0.7519840167301048
-1,0.799548525905964
-1,0.7358206859351805
-1,0.8377034889435151
-1,0.7170096991538227
-1,0.7702799519669883
-1,0.8619161085816397
-1,1.1382350694708043
-1,0.7561584451397715
-1,0.7443111744343558
-1,0.6644491875585953
-1,0.7616125334624632
-1,0.6879312112164064
-1,0.7342741308028813
-1,0.8582194660759217
-1,0.9229047124559159
-1,0.7156898754861395
-1,0.8223690554652333
-1,0.8387279512962474
-1,0.8730537986285727
-1,1.0990926074438243
-1,0.6970862990377278
-1,0.7461061124658059
-1,0.6196249860500257
-1,1.1061330303566463
-1,0.6129517828269077
-1,1.479191458049166
-1,0.7746605568866003
-1,0.8192965370555213
-1,0.5825311731984033
-1,0.7283407316092486
-1,0.946894974058963
-1,1.1821979283668271
-1,0.7147319167116608
-1,0.6594006249388622
-1,0.926759189400714
-1,0.7896438102485598
-1,0.978943708061712
-1,0.8158030691740302
-1,0.9328071126739097
-1,0.7147319167116608
-1,0.9010170818540567
-1,1.0996772922198552
-1,1.1046105807632416
-1,1.103900965008554
-1,0.8812820642571882
-1,0.9216431456150661
-1,1.4277731446801132
-1,1.0773521515483164
-1,0.8965165626519815
-1,0.8119912421988787
-1,0.8343230851412968
-1,0.7079161607354275
-1,1.0614260383717598
-1,0.8817468344292027
-1,1.068984676399711
-1,0.6075881944452755
-1,1.278415567153885
-1,0.7998858964934799
-1,1.4623206475764852
-1,0.7989726449842687
-1,1.1812958730917005
-1,0.8050305568606597
-1,0.7203181497803657
-1,0.672267307318204
-1,0.886031159003876
-1,0.6893858675713139
-1,0.672267307318204
-1,0.637900358163471
-1,0.7881548217353134
-1,0.8141273366227686
-1,0.9405164190963081
-1,0.9330479861772787
-1,0.6986963416545136
-1,0.7759659788073238
-1,0.7365775812308428
-1,0.6766082897960399
-1,0.6439786748036168
-1,0.7768092445238416
-1,0.7715339700786308
1,0.8408869271819068
-1,0.7510775621621255
-1,0.8408198478285429
-1,0.7152050185939202
-1,0.7224040549596431
-1,0.7147319167116608
-1,0.8007048557413647
-1,0.7947498527664993
-1,0.9797179394785178
-1,0.6886923362858743
-1,0.7543184387302692
-1,1.0409502675659317
-1,1.101705707185651
1,0.9346420345183923
-1,0.990315563207719
-1,0.8660197154354143
-1,1.2983256730247386
-1,1.269240024741543
-1,0.7517135803974416
-1,0.6196249860500257
-1,0.674815749886268
-1,0.7583292539970246
-1,0.7170096991538227
-1,0.7616125334624632
-1,0.6317771348865393
-1,0.8504688711811395
1,0.7143315235699617
-1,0.8209193024288265
-1,0.7520087173586701
-1,1.071795200422746
-1,0.6574026408990856
-1,0.637900358163471
-1,0.9127696214361416
-1,1.3855265955129443
-1,0.8921084305844265
-1,1.2647257595249302
-1,0.7782857967833965
-1,0.7452821792253189
-1,0.6196249860500257
-1,0.8284620614178668
-1,0.6858427764833804
-1,1.103900965008554
-1,0.9987519727606242
-1,1.0761673821233497
-1,1.081476754279273
-1,0.9108406344249805
-1,0.6948109272816481
-1,0.5789291191187932
-1,0.6930726330626098
-1,0.8817468344292027
-1,0.7264299922876796
-1,1.1922711021325652
-1,0.6804990760267456
-1,0.8176382419792538
-1,1.0338776459513286
-1,0.9929301490242264
-1,1.3907701048654175
-1,1.2214179488151218
-1,0.7586057766067107
-1,0.7390094801375029
-1,0.6837925811559955
-1,0.8343565978251687
-1,0.7777821165440651
-1,0.9240201259936324
-1,0.7182255112400264
-1,0.8436504675500949
-1,0.9053004044134251
-1,0.6989142053206688
-1,0.7229155450940348
-1,0.7147319167116608
-1,0.7896438102485598
-1,0.9491964181242922
-1,0.7977720354536946
-1,0.8578231738086909
-1,0.677427235300271
-1,1.3546805364044192
-1,1.2887338811535483
-1,0.6858427764833804
-1,0.7147319167116608
-1,0.7961702826572489
-1,1.1922711021325652
-1,1.1885198327898243
-1,0.8878984497383365
-1,0.6417593028583183
-1,0.8741035668484465
-1,1.1922711021325652
-1,0.8387279512962474
-1,0.9525175043089423
-1,0.7730038709583799
-1,0.8820902620106316
-1,0.9024578381050232
-1,0.990315563207719
-1,0.979198592984168
-1,0.6417593028583183
-1,0.8914540663180525
-1,0.9935776147252412
-1,0.7852274509598497
-1,0.7702799519669883
-1,0.6834839096204793
-1,0.7517135803974416
-1,0.9806907773936167
-1,0.9517000735245889
-1,1.263951605990235
-1,0.9240201259936324
-1,0.7182255112400264
-1,0.9180585346831599
-1,0.8908253815939315
-1,0.969764821969487
-1,0.7615038295606363
-1,0.7815674267751551
-1,0.9155519612589952
-1,0.7087359781174901
-1,1.0427967563781662
-1,0.8972315958725128
-1,0.7896438102485598
-1,0.6795788928690252
-1,1.0581885050624682
-1,1.0824671121068803
-1,0.8662052074501198
-1,0.800853980555042
-1,0.9744882051728837
-1,1.1922711021325652
-1,0.6993196549607786
-1,1.1017057174356841
-1,0.8400514255217203
-1,1.4350812138308329
-1,0.8582194660759217
-1,0.637543064538272
-1,1.0727943844223942
-1,0.8582194660759217
-1,1.0727464302734733
-1,0.7977720354536946
-1,0.9454287569224501
-1,0.5902430585015012
-1,0.8614013010283061
-1,0.6999063668661633
-1,1.030770715175077
-1,0.9603839396081869
-1,1.017191730519131
-1,0.9465996610640999
-1,0.8072922108454903
-1,0.7503569226037423
-1,0.7945831767427497
-1,1.0581885050624682
-1,0.9185160433970131
-1,0.789092117516723
-1,0.9829821135336411
-1,0.9240201259936324
-1,0.6943969206967331
-1,0.8368835646675311
-1,1.068984676399711
-1,0.8846557262517808
-1,0.979198592984168
-1,1.420893071364726
-1,0.9127696214361416
-1,0.6918432210963078
-1,0.6797496304985193
-1,0.8399747191597469
-1,0.7634785062865788
-1,1.0760439234845487
-1,1.0606349453190322
-1,0.5879000638249093
-1,1.0121745692313342
-1,1.1017057174356841
-1,0.9927881086885697
-1,0.8983416598097559
-1,0.8152752797769103
-1,0.7219454355609614
-1,0.7247100633973537
-1,0.7771587260169274
-1,0.8209193024288265
-1,0.777572614199167
-1,0.6823297619133986
-1,0.8333375228482
-1,0.8408869271819068
-1,0.7712078972132885
-1,0.8179197473546951
-1,0.7543184387302692
-1,1.0456513098306943
-1,1.0120097771821333
-1,0.7165599433042261
-1,0.9940072248273449
-1,1.178349766278558
-1,0.8252607806781179
-1,1.1017057174356841
-1,0.7252134295135613
-1,0.9592740172385866
-1,0.641284662150385
-1,0.6786143498960362
-1,0.7838588374631419
-1,0.7702799519669883
-1,0.9306480677783909
-1,0.6275978387400782
-1,0.8422481762132256
-1,0.8964423666109498
-1,1.1263071596558398
-1,0.8938760715720432
-1,0.932558477419407
-1,0.7629135799269088
-1,1.0520746162128214
-1,0.8209193024288265
-1,0.8842089024435518
-1,0.9829821135336411
-1,0.6417593033665324
-1,0.6312336545212353
-1,0.651277311667592
-1,0.7159359908050369
-1,0.7681916235246413
-1,0.7885408920093565
-1,0.7730488688403733
-1,0.7188717029425307
-1,0.836248151672076
-1,0.7896438102485598
-1,0.8908253815939315
-1,1.2086076434588922
-1,0.76846247448941
-1,0.8388258663903703
-1,0.9240201259936324
-1,0.7253787328976711
-1,0.6386000255228351
-1,0.9492260102862449
-1,0.889812879487953
-1,0.5897603047841593
-1,0.6456980112291544
-1,1.0638112320659012
-1,0.8684139075743113
-1,1.0505251975320626
-1,0.9143611222043604
-1,0.661463044494928
-1,0.6837925811559955
-1,1.296121105347889
-1,1.0456513098306943
-1,0.672267307318204
-1,0.9010170818540567
-1,0.7059713182723235
-1,1.0731471688872476
-1,1.0540956820905945
-1,0.8407001410845701
-1,1.1894169867164521
-1,1.064148716176007
-1,0.9927881086885697
-1,1.0891256378795096
-1,1.8465971506903474
1,1.1861459919304584
-1,1.362726154032126
-1,0.7503569226037423
-1,0.8617921185001178
-1,0.677427235300271
1,1.1286225526941456
-1,1.0412216433708952
-1,0.9054314133432481
-1,0.5862537737323973
-1,0.7087359781174901
-1,0.9306480677783909
-1,0.7253787328976711
-1,0.983463117213242
-1,0.640404118276757
-1,0.7234724574169179
-1,0.6462965622185431
-1,0.8114879223911775
-1,0.7390654628027507
-1,0.8826400787000029
-1,0.668762059834796
-1,0.9109703501443142
-1,0.8571155635450287
-1,0.808972286673459
-1,1.189946579281628
-1,0.7308083040801973
-1,1.2468864997099103
-1,0.7182833039768327
-1,0.672267307318204
-1,0.8179197473546951
-1,0.8526686538664819
-1,0.8923950821196271
-1,0.8476544168124792
-1,0.8054051576888576
-1,0.7881548217353134
-1,0.7147319167116608
-1,0.9192701797118364
-1,0.6315922244800298
-1,1.0545660216695196
-1,0.8582121566410977
-1,0.8650271478399056
-1,0.8180128488371241
-1,0.672267307318204
-1,0.9249813950953575
-1,0.8823828411152054
-1,0.8337066705542452
-1,0.8588687173461248
-1,0.8321929312851853
-1,0.6899181894652986
-1,0.8406647227055132
-1,0.9829821135336411
-1,0.7253787328976711
-1,0.921829257608868
-1,0.8234451536459951
-1,0.9603839396081869
-1,0.9463294993025871
-1,1.6487302261457262
-1,0.6948109295366605
-1,0.6301907228657848
-1,1.0581885050624682
-1,1.0262282308638135
-1,1.4148405011087195
-1,0.7123615128860394
-1,1.0961005833537523
-1,0.7736497180690083
-1,0.7896438102485598
-1,0.6678012999914426
-1,0.6724415323932353
-1,0.7948599240392719
-1,0.6763649091576395
-1,0.9240201259936324
-1,1.425327287821592
-1,1.200271460858661
-1,0.8257341089804159
-1,1.151010559546423
-1,0.6763649091576395
-1,0.7148118314932083
-1,0.8652126632777329
-1,0.7782857967833965
-1,1.0001691711269318
-1,0.8863471357507363
-1,0.6571151687185833
-1,0.9503931899392718
-1,1.0032521618005736
-1,0.9861252971737681
-1,0.8119105004945459
-1,0.8420399459450345
-1,0.9497737669456496
-1,0.7973788282943548
-1,0.9829821629042825
-1,1.193265238483682
-1,0.9565429644532826
-1,0.9655286288106052
-1,0.9109656632669403
-1,0.7344259137010496
-1,0.8596517352238702
-1,0.786365051889125
-1,1.0143594700146559
-1,0.653053468924893
-1,0.817525513469701
-1,0.9085815258872895
-1,1.4005403379746222
-1,0.7347416143177269
-1,0.7246617468536776
-1,1.0346141703519627
-1,0.8909451778649675
-1,0.7085196585174067
-1,0.8321929312851853
-1,0.8741035668484465
-1,0.7897758493088078
-1,0.9106437601991719
-1,0.9455620779326007
-1,0.7276885612512436
-1,0.7519740452924353
-1,0.7564906970081502
-1,1.0996772922198552
-1,0.7785174083478613
1,0.7673264196543851
-1,0.8572771635308579
-1,0.7308082995550146
-1,1.4350812138308329
-1,0.7852274784853978
-1,0.5862537737323973
-1,0.6207195305419946
-1,0.6526806891014177
-1,0.7257388929845635
-1,0.7413562268344149
-1,0.9731397073584784
-1,1.0731471342803314
-1,0.7730488688403733
-1,0.7182833039768327
-1,0.6324041091387024
-1,1.017191730519131
-1,0.990315563207719
-1,0.9082688208992257
-1,0.6536931117572335
-1,0.9127696214361416
-1,0.959674667603266
-1,0.8460134568260894
-1,1.1932652390633882
-1,0.7715339700786308
-1,0.8741035668484465
-1,0.8347335588720484
-1,0.5789291191187932
-1,0.8774704353153511
-1,0.8878984497383365
-1,0.713712922076845
-1,0.6496770467966649
-1,1.095543682125938
-1,0.9084033900768645
-1,0.8914540663180525
-1,0.7087359781174901
-1,0.9513831959026408
-1,0.9240201136181305
-1,0.7363494454912821
-1,0.7653354319572867
-1,0.674815749886268
-1,1.0084468063919518
-1,0.8635100703580747
-1,0.77346110133021
-1,0.8885534562676952
-1,0.8315075783182898
-1,0.7352547511881727
-1,0.7255146205671413
-1,0.9183684882855152
-1,0.8467710303113445
-1,0.80793584068549
-1,0.9062425489569637
-1,0.8403952031787343
-1,1.2546684790097042
-1,1.096239793484062
-1,0.5862537737323973
-1,0.7620104405231364
-1,0.7289189302082403
-1,0.6196249860500257
-1,1.3264400855235836
-1,0.6240005938902066
-1,0.6668842984920599
-1,1.1376671132850467
-1,0.7834305469805761
-1,0.6462965622185431
-1,0.8506663103001739
-1,0.6533864669084835
-1,0.8024225229961285
-1,0.8506663103001739
-1,1.078880174093067
-1,0.8480539216305513
-1,0.9358696198744443
-1,0.9200782926236144
-1,1.2879916872125734
-1,0.6740899071442199
-1,0.8376216305827472
-1,1.598099587446482
-1,0.6020867671799636
-1,1.1881500447636115
-1,0.637900358163471
-1,1.0448852423830939
-1,0.6927934375907706
-1,0.7543184387302692
-1,1.1644943462830322
-1,0.8866367080777922
-1,0.7147319167116608
-1,0.6240005938902066
-1,0.6324041091387024
-1,1.6142165889156257
-1,0.9279105019284459
-1,1.4826568822416986
-1,0.7257388929845635
-1,1.098941935737655
-1,0.984323092307977
-1,1.2723194756346714
-1,0.6317588558187409
-1,0.8072922108454903
-1,1.0780136660237738
-1,0.7458128035018012
-1,0.7700097515693914
-1,0.9492260102862449
-1,0.9829821629042825
-1,0.6925057458457708
-1,0.9634408532268414
-1,1.0262282308638135
-1,0.651277311667592
-1,0.8730537986285727
-1,0.979198592984168
-1,0.6317588558187409
-1,0.8866367080777922
-1,0.9916413648984588
-1,1.0479383655475372
-1,0.6215041581576679
-1,0.7853948598275063
-1,0.6310612205648698
-1,0.9375267975433537
-1,0.6918259236743726
-1,0.641284662150385
-1,0.8795810329242829
-1,0.6624034922929762
-1,0.8697195294282106
-1,0.6986963416545136
-1,0.7834305469805761
-1,1.4815157540037844
-1,0.8294528181891381
-1,1.6980435635469768
-1,0.8622699246692969
-1,1.121287096499603
-1,0.8005856718891465
-1,0.6787030985065027
-1,0.7126915602509293
-1,0.7771587260169274
-1,0.7932463848210008
-1,0.8114879168168316
-1,1.3907701644499297
-1,0.990315563207719
-1,0.9085520032329627
-1,0.8371209915033206
-1,0.8380665846195083
-1,0.9418289472155479
-1,0.8582194660759217
-1,0.7599537895782237
-1,1.349536016872104
-1,1.1922711021325652
-1,0.637900358163471
-1,0.661463044494928
-1,0.8006245086175784
-1,1.246698232812114
-1,0.7473809592964656
-1,0.8071402035694787
-1,0.7308082995550146
-1,0.8523092668537757
-1,0.6310612205648698
-1,0.6931235911456788
-1,1.4350812138308329
-1,0.9093056272437576
-1,0.9176390694038044
-1,1.1922711021325652
-1,0.750115794220635
-1,1.1171006793420417
-1,0.846448543809289
-1,1.286322414759361
-1,0.7985569868166984
-1,0.8823828411152054
-1,0.7486572655764029
1,0.6840301456983129
-1,1.0312869338923327
-1,1.105394691561076
-1,1.0417497461755048
-1,1.0947119263781255
-1,0.9200782926236144
-1,0.7761529086173785
-1,0.6970862990377278
-1,0.7486572655764029
-1,0.6192314316876452
-1,0.6823297747906539
-1,0.7742115571292268
-1,0.7197537616716505
-1,0.6823297747906539
-1,0.9306480677783909
-1,0.8863471357507363
-1,0.8476544168124792
-1,0.7415632716878511
-1,0.9910663670527667
-1,1.104651178881629
-1,0.8071402035694787
-1,1.1436302768746571
-1,0.6312336545212353
-1,0.808972286673459
-1,0.7896438102485598
-1,0.6859347722518944
-1,1.1005644221144442
-1,0.740483579346944
-1,0.9560331737234339
-1,0.7832561473059062
-1,0.661463044494928
-1,0.7614816245704426
-1,1.11425224610708
-1,0.7833591682920934
-1,0.9767418845385808
-1,0.800853980555042
-1,0.9981003415771619
-1,1.4670212866230699
-1,0.7274445143098187
-1,0.7310591903997009
-1,0.6196249860500257
-1,0.9240201259936324
-1,0.8878984497383365
-1,1.1357985337085181
-1,0.6412759155031407
-1,0.9225003794046642
-1,0.6787030985065027
1,1.3110352529713536
-1,1.2194923606216284
-1,0.7896438102485598
-1,0.8875847866359391
-1,0.8650271478399056
-1,0.866678509493398
-1,0.9375271378950769
-1,1.0528345482394736
-1,1.2147583111792735
-1,1.1905811383938363
-1,0.6787030985065027
-1,0.663027049206613
-1,0.8563090258676218
-1,1.0135584351760074
-1,0.8598854129752687
-1,1.151147612116546
-1,0.8016746479205004
-1,0.8209193046770891
-1,0.7554670285494518
-1,0.8126225001727968
-1,0.9594410811246565
-1,0.9747523210461166
-1,1.0412216433708952
-1,0.7395892393274528
-1,0.9731352513985131
-1,0.846448543809289
-1,0.8114879223911775
-1,0.9062425489569637
-1,0.8422481762132256
-1,0.661463044494928
-1,0.8836664012148289
-1,0.9127696214361416
-1,1.0166405566120547
-1,0.677427235300271
-1,0.7943020128139736
-1,0.9240201259936324
-1,1.365123066595036
-1,1.1942894911615383
-1,1.2739652998730815
-1,0.6806791159472177
-1,0.9655286288106052
1,0.7678699466619622
-1,0.8654877357141347
-1,0.6763649091576395
-1,0.8179197473546951
-1,0.7730038709583799
-1,1.232934257105586
-1,0.8632729414188027
-1,0.674815749886268
-1,0.7087359781174901
-1,0.7846806511766542
-1,0.6823297747906539
-1,0.9100735045312546
-1,0.7896438102485598
-1,0.7079161607354275
-1,0.7944146675484707
-1,1.1848028916166973
-1,0.6148620285838625
-1,0.9014509993885084
-1,1.0155015045071625
-1,1.083758607350878
-1,0.7963402430876206
-1,0.8368835646675311
-1,0.9791845077890404
-1,0.6051386277982042
-1,1.0048721491246229
-1,0.7941328185426854
-1,1.300913014725774
-1,1.0535091294240444
-1,0.8293750471674974
-1,0.6835052041345077
-1,0.8925039522929312
-1,0.794622611670427
-1,1.2983256730247386
-1,0.8714196259023246
-1,0.7943020128139736
-1,1.068984676399711
-1,1.1932652390633882
-1,0.8465708587116305
1,1.0141288240005921
-1,0.677427235300271
-1,1.0891256812557395
-1,0.8817467875528291
-1,0.7199114705751856
-1,1.1197350547291798
-1,1.0768540192013345
-1,0.7295992302082653
-1,0.6317771348865393
-1,0.7147319167116608
-1,0.5789291191187932
-1,0.9791845077890404
-1,0.7692842027473275
-1,0.7008031536274215
-1,0.7489735172322288
-1,0.6580054970781493
-1,0.6597739124049475
-1,1.117009933659737
-1,0.7782306164935437
-1,1.1157798286377547
-1,0.7768092445238416
-1,0.6957718584062134
-1,0.6463300273407888
-1,0.6786309733680672
-1,0.7332211725823872
-1,1.0641153300814397
-1,0.9385920496741472
-1,1.0891256378795096
-1,1.4448425596055694
-1,1.3739161382243
-1,0.6877088798810469
-1,0.8002266981444822
-1,0.7885408920093565
